subject,list,item,input,output,study,recall,repeat,intrusion,first_input,list_length
63,9,38,39,11.0,True,True,0,False,39,40
63,9,39,40,12.0,True,True,0,False,40,40
64,0,0,1,14.0,True,True,0,False,1,40
64,0,1,2,15.0,True,True,0,False,2,40
64,0,2,3,16.0,True,True,0,False,3,40
64,0,3,4,17.0,True,True,0,False,4,40
64,0,4,5,13.0,True,True,0,False,5,40
64,0,5,6,10.0,True,True,0,False,6,40
64,0,6,7,12.0,True,True,0,False,7,40
64,0,7,8,11.0,True,True,0,False,8,40
64,0,8,9,,True,False,0,False,9,40
64,0,9,10,5.0,True,True,0,False,10,40
64,0,10,11,6.0,True,True,0,False,11,40
64,0,11,12,7.0,True,True,0,False,12,40
64,0,12,13,8.0,True,True,0,False,13,40
64,0,13,14,9.0,True,True,0,False,14,40
64,0,14,15,,True,False,0,False,15,40
64,0,15,16,,True,False,0,False,16,40
64,0,16,17,,True,False,0,False,17,40
64,0,17,18,,True,False,0,False,18,40
64,0,18,19,,True,False,0,False,19,40
64,0,19,20,,True,False,0,False,20,40
64,0,20,21,,True,False,0,False,21,40
64,0,21,22,,True,False,0,False,22,40
64,0,22,23,,True,False,0,False,23,40
64,0,23,24,18.0,True,True,0,False,24,40
64,0,24,25,,True,False,0,False,25,40
64,0,25,26,,True,False,0,False,26,40
64,0,26,27,,True,False,0,False,27,40
64,0,27,28,,True,False,0,False,28,40
64,0,28,29,,True,False,0,False,29,40
64,0,29,30,,True,False,0,False,30,40
64,0,30,31,,True,False,0,False,31,40
64,0,31,32,,True,False,0,False,32,40
64,0,32,33,,True,False,0,False,33,40
64,0,33,34,,True,False,0,False,34,40
64,0,34,35,,True,False,0,False,35,40
64,0,35,36,,True,False,0,False,36,40
64,0,36,37,1.0,True,True,0,False,37,40
64,0,37,38,4.0,True,True,0,False,38,40
64,0,38,39,3.0,True,True,0,False,39,40
64,0,39,40,2.0,True,True,0,False,40,40
64,1,0,1,,True,False,0,False,1,40
64,1,1,2,,True,False,0,False,2,40
64,1,2,3,,True,False,0,False,3,40
64,1,3,4,,True,False,0,False,4,40
64,1,4,5,,True,False,0,False,5,40
64,1,5,6,,True,False,0,False,6,40
64,1,6,7,,True,False,0,False,7,40
64,1,7,8,,True,False,0,False,8,40
64,1,8,9,,True,False,0,False,9,40
64,1,9,10,8.0,True,True,0,False,10,40
64,1,10,11,,True,False,0,False,11,40
64,1,11,12,,True,False,0,False,12,40
64,1,12,13,9.0,True,True,0,False,13,40
64,1,13,14,10.0,True,True,0,False,14,40
64,1,14,15,,True,False,0,False,15,40
64,1,15,16,,True,False,0,False,16,40
64,1,16,17,11.0,True,True,0,False,17,40
64,1,17,18,12.0,True,True,0,False,18,40
64,1,18,19,13.0,True,True,0,False,19,40
64,1,19,20,,True,False,0,False,20,40
64,1,20,21,,True,False,0,False,21,40
64,1,21,22,,True,False,0,False,22,40
64,1,22,23,,True,False,0,False,23,40
64,1,23,24,,True,False,0,False,24,40
64,1,24,25,,True,False,0,False,25,40
64,1,25,26,,True,False,0,False,26,40
64,1,26,27,,True,False,0,False,27,40
64,1,27,28,,True,False,0,False,28,40
64,1,28,29,,True,False,0,False,29,40
64,1,29,30,,True,False,0,False,30,40
64,1,30,31,,True,False,0,False,31,40
64,1,31,32,,True,False,0,False,32,40
64,1,32,33,,True,False,0,False,33,40
64,1,33,34,7.0,True,True,0,False,34,40
64,1,34,35,6.0,True,True,0,False,35,40
64,1,35,36,5.0,True,True,0,False,36,40
64,1,36,37,2.0,True,True,0,False,37,40
64,1,37,38,3.0,True,True,0,False,38,40
64,1,38,39,4.0,True,True,0,False,39,40
64,1,39,40,1.0,True,True,0,False,40,40
64,2,0,1,,True,False,0,False,1,40
64,2,1,2,,True,False,0,False,2,40
64,2,2,3,,True,False,0,False,3,40
64,2,3,4,,True,False,0,False,4,40
64,2,4,5,,True,False,0,False,5,40
64,2,5,6,,True,False,0,False,6,40
64,2,6,7,,True,False,0,False,7,40
64,2,7,8,,True,False,0,False,8,40
64,2,8,9,,True,False,0,False,9,40
64,2,9,10,,True,False,0,False,10,40
64,2,10,11,,True,False,0,False,11,40
64,2,11,12,,True,False,0,False,12,40
64,2,12,13,,True,False,0,False,13,40
64,2,13,14,,True,False,0,False,14,40
64,2,14,15,,True,False,0,False,15,40
64,2,15,16,,True,False,0,False,16,40
64,2,16,17,,True,False,0,False,17,40
64,2,17,18,,True,False,0,False,18,40
64,2,18,19,,True,False,0,False,19,40
64,2,19,20,,True,False,0,False,20,40
64,2,20,21,,True,False,0,False,21,40
64,2,21,22,,True,False,0,False,22,40
64,2,22,23,,True,False,0,False,23,40
64,2,23,24,,True,False,0,False,24,40
64,2,24,25,14.0,True,True,0,False,25,40
64,2,25,26,13.0,True,True,0,False,26,40
64,2,26,27,5.0,True,True,0,False,27,40
64,2,27,28,6.0,True,True,0,False,28,40
64,2,28,29,15.0,True,True,0,False,29,40
64,2,29,30,7.0,True,True,0,False,30,40
64,2,30,31,12.0,True,True,0,False,31,40
64,2,31,32,8.0,True,True,0,False,32,40
64,2,32,33,,True,False,0,False,33,40
64,2,33,34,9.0,True,True,0,False,34,40
64,2,34,35,11.0,True,True,0,False,35,40
64,2,35,36,10.0,True,True,0,False,36,40
64,2,36,37,3.0,True,True,0,False,37,40
64,2,37,38,4.0,True,True,0,False,38,40
64,2,38,39,2.0,True,True,0,False,39,40
64,2,39,40,1.0,True,True,0,False,40,40
64,3,0,1,,True,False,0,False,1,40
64,3,1,2,,True,False,0,False,2,40
64,3,2,3,,True,False,0,False,3,40
64,3,3,4,,True,False,0,False,4,40
64,3,4,5,,True,False,0,False,5,40
64,3,5,6,,True,False,0,False,6,40
64,3,6,7,,True,False,0,False,7,40
64,3,7,8,,True,False,0,False,8,40
64,3,8,9,,True,False,0,False,9,40
64,3,9,10,,True,False,0,False,10,40
64,3,10,11,,True,False,0,False,11,40
64,3,11,12,,True,False,0,False,12,40
64,3,12,13,9.0,True,True,0,False,13,40
64,3,13,14,8.0,True,True,0,False,14,40
64,3,14,15,,True,False,0,False,15,40
64,3,15,16,12.0,True,True,0,False,16,40
64,3,16,17,10.0,True,True,0,False,17,40
64,3,17,18,11.0,True,True,0,False,18,40
64,3,18,19,,True,False,0,False,19,40
64,3,19,20,,True,False,0,False,20,40
64,3,20,21,,True,False,0,False,21,40
64,3,21,22,,True,False,0,False,22,40
64,3,22,23,,True,False,0,False,23,40
64,3,23,24,,True,False,0,False,24,40
64,3,24,25,,True,False,0,False,25,40
64,3,25,26,,True,False,0,False,26,40
64,3,26,27,,True,False,0,False,27,40
64,3,27,28,,True,False,0,False,28,40
64,3,28,29,,True,False,0,False,29,40
64,3,29,30,1.0,True,True,0,False,30,40
64,3,30,31,,True,False,0,False,31,40
64,3,31,32,,True,False,0,False,32,40
64,3,32,33,2.0,True,True,0,False,33,40
64,3,33,34,,True,False,0,False,34,40
64,3,34,35,3.0,True,True,0,False,35,40
64,3,35,36,4.0,True,True,0,False,36,40
64,3,36,37,5.0,True,True,0,False,37,40
64,3,37,38,,True,False,0,False,38,40
64,3,38,39,6.0,True,True,0,False,39,40
64,3,39,40,7.0,True,True,0,False,40,40
64,4,0,1,,True,False,0,False,1,40
64,4,1,2,,True,False,0,False,2,40
64,4,2,3,,True,False,0,False,3,40
64,4,3,4,,True,False,0,False,4,40
64,4,4,5,,True,False,0,False,5,40
64,4,5,6,,True,False,0,False,6,40
64,4,6,7,,True,False,0,False,7,40
64,4,7,8,,True,False,0,False,8,40
64,4,8,9,,True,False,0,False,9,40
64,4,9,10,,True,False,0,False,10,40
64,4,10,11,,True,False,0,False,11,40
64,4,11,12,,True,False,0,False,12,40
64,4,12,13,,True,False,0,False,13,40
64,4,13,14,,True,False,0,False,14,40
64,4,14,15,,True,False,0,False,15,40
64,4,15,16,,True,False,0,False,16,40
64,4,16,17,,True,False,0,False,17,40
64,4,17,18,,True,False,0,False,18,40
64,4,18,19,,True,False,0,False,19,40
64,4,19,20,,True,False,0,False,20,40
64,4,20,21,,True,False,0,False,21,40
64,4,21,22,,True,False,0,False,22,40
64,4,22,23,,True,False,0,False,23,40
64,4,23,24,,True,False,0,False,24,40
64,4,24,25,,True,False,0,False,25,40
64,4,25,26,,True,False,0,False,26,40
64,4,26,27,,True,False,0,False,27,40
64,4,27,28,,True,False,0,False,28,40
64,4,28,29,6.0,True,True,0,False,29,40
64,4,29,30,,True,False,0,False,30,40
64,4,30,31,,True,False,0,False,31,40
64,4,31,32,,True,False,0,False,32,40
64,4,32,33,,True,False,0,False,33,40
64,4,33,34,,True,False,0,False,34,40
64,4,34,35,,True,False,0,False,35,40
64,4,35,36,3.0,True,True,0,False,36,40
64,4,36,37,4.0,True,True,0,False,37,40
64,4,37,38,5.0,True,True,0,False,38,40
64,4,38,39,1.0,True,True,0,False,39,40
64,4,39,40,2.0,True,True,0,False,40,40
64,5,0,1,,True,False,0,False,1,40
64,5,1,2,,True,False,0,False,2,40
64,5,2,3,,True,False,0,False,3,40
64,5,3,4,,True,False,0,False,4,40
64,5,4,5,,True,False,0,False,5,40
64,5,5,6,,True,False,0,False,6,40
64,5,6,7,,True,False,0,False,7,40
64,5,7,8,,True,False,0,False,8,40
64,5,8,9,,True,False,0,False,9,40
64,5,9,10,,True,False,0,False,10,40
64,5,10,11,,True,False,0,False,11,40
64,5,11,12,,True,False,0,False,12,40
64,5,12,13,,True,False,0,False,13,40
64,5,13,14,1.0,True,True,0,False,14,40
64,5,14,15,2.0,True,True,0,False,15,40
64,5,15,16,3.0,True,True,0,False,16,40
64,5,16,17,,True,False,0,False,17,40
64,5,17,18,,True,False,0,False,18,40
64,5,18,19,4.0,True,True,0,False,19,40
64,5,19,20,5.0,True,True,0,False,20,40
64,5,20,21,,True,False,0,False,21,40
64,5,21,22,7.0,True,True,0,False,22,40
64,5,22,23,6.0,True,True,0,False,23,40
64,5,23,24,,True,False,0,False,24,40
64,5,24,25,,True,False,0,False,25,40
64,5,25,26,,True,False,0,False,26,40
64,5,26,27,,True,False,0,False,27,40
64,5,27,28,,True,False,0,False,28,40
64,5,28,29,,True,False,0,False,29,40
64,5,29,30,,True,False,0,False,30,40
64,5,30,31,,True,False,0,False,31,40
64,5,31,32,16.0,True,True,0,False,32,40
64,5,32,33,15.0,True,True,0,False,33,40
64,5,33,34,14.0,True,True,0,False,34,40
64,5,34,35,13.0,True,True,0,False,35,40
