index,subject,input,recall,source
13,105,14,0.6428571428571429,data
14,105,15,0.8214285714285714,data
15,105,16,0.8928571428571429,data
0,106,1,0.9285714285714286,data
1,106,2,0.9642857142857143,data
2,106,3,0.9642857142857143,data
3,106,4,0.8928571428571429,data
4,106,5,0.9285714285714286,data
5,106,6,0.75,data
6,106,7,0.8571428571428571,data
7,106,8,0.9285714285714286,data
8,106,9,0.7857142857142857,data
9,106,10,0.8571428571428571,data
10,106,11,0.8928571428571429,data
11,106,12,0.9285714285714286,data
12,106,13,0.8928571428571429,data
13,106,14,0.9285714285714286,data
14,106,15,0.9642857142857143,data
15,106,16,1.0,data
0,107,1,0.8571428571428571,data
1,107,2,0.8928571428571429,data
2,107,3,0.6428571428571429,data
3,107,4,0.6428571428571429,data
4,107,5,0.4642857142857143,data
5,107,6,0.6785714285714286,data
6,107,7,0.6071428571428571,data
7,107,8,0.4642857142857143,data
8,107,9,0.5,data
9,107,10,0.5357142857142857,data
10,107,11,0.5714285714285714,data
11,107,12,0.32142857142857145,data
12,107,13,0.5357142857142857,data
13,107,14,0.6428571428571429,data
14,107,15,0.8571428571428571,data
15,107,16,1.0,data
0,108,1,0.8214285714285714,data
1,108,2,0.6428571428571429,data
2,108,3,0.6785714285714286,data
3,108,4,0.6428571428571429,data
4,108,5,0.5357142857142857,data
5,108,6,0.5357142857142857,data
6,108,7,0.5,data
7,108,8,0.5714285714285714,data
8,108,9,0.6071428571428571,data
9,108,10,0.6428571428571429,data
10,108,11,0.5357142857142857,data
11,108,12,0.5714285714285714,data
12,108,13,0.5,data
13,108,14,0.5357142857142857,data
14,108,15,0.8928571428571429,data
15,108,16,0.8928571428571429,data
0,110,1,0.9642857142857143,data
1,110,2,0.8928571428571429,data
2,110,3,0.9642857142857143,data
3,110,4,0.9642857142857143,data
4,110,5,0.9285714285714286,data
5,110,6,0.8928571428571429,data
6,110,7,0.8214285714285714,data
7,110,8,0.8928571428571429,data
8,110,9,0.8214285714285714,data
9,110,10,0.75,data
10,110,11,0.6785714285714286,data
11,110,12,0.7857142857142857,data
12,110,13,0.8571428571428571,data
13,110,14,0.8571428571428571,data
14,110,15,0.8571428571428571,data
15,110,16,0.9642857142857143,data
0,111,1,0.7142857142857143,data
1,111,2,0.7142857142857143,data
2,111,3,0.7142857142857143,data
3,111,4,0.7857142857142857,data
4,111,5,0.75,data
5,111,6,0.7857142857142857,data
6,111,7,0.6785714285714286,data
7,111,8,0.6785714285714286,data
8,111,9,0.5714285714285714,data
9,111,10,0.7142857142857143,data
10,111,11,0.6785714285714286,data
11,111,12,0.75,data
12,111,13,0.75,data
13,111,14,0.6785714285714286,data
14,111,15,0.8571428571428571,data
15,111,16,0.9642857142857143,data
0,112,1,0.8928571428571429,data
1,112,2,0.8214285714285714,data
2,112,3,0.75,data
3,112,4,0.7142857142857143,data
4,112,5,0.7857142857142857,data
5,112,6,0.6428571428571429,data
6,112,7,0.6071428571428571,data
7,112,8,0.42857142857142855,data
8,112,9,0.6071428571428571,data
9,112,10,0.5714285714285714,data
10,112,11,0.5357142857142857,data
11,112,12,0.8214285714285714,data
12,112,13,0.7142857142857143,data
13,112,14,0.75,data
14,112,15,0.8214285714285714,data
15,112,16,0.9285714285714286,data
0,113,1,0.5714285714285714,data
1,113,2,0.5,data
2,113,3,0.5,data
3,113,4,0.39285714285714285,data
4,113,5,0.4642857142857143,data
5,113,6,0.4642857142857143,data
6,113,7,0.35714285714285715,data
7,113,8,0.4642857142857143,data
8,113,9,0.2857142857142857,data
9,113,10,0.5,data
10,113,11,0.5714285714285714,data
11,113,12,0.4642857142857143,data
12,113,13,0.6071428571428571,data
13,113,14,0.5357142857142857,data
14,113,15,0.8571428571428571,data
15,113,16,0.9642857142857143,data
0,114,1,0.6071428571428571,data
1,114,2,0.42857142857142855,data
2,114,3,0.5714285714285714,data
3,114,4,0.5714285714285714,data
4,114,5,0.6071428571428571,data
5,114,6,0.5714285714285714,data
6,114,7,0.5714285714285714,data
7,114,8,0.5,data
8,114,9,0.4642857142857143,data
9,114,10,0.5,data
10,114,11,0.39285714285714285,data
11,114,12,0.39285714285714285,data
12,114,13,0.6785714285714286,data
13,114,14,0.5357142857142857,data
14,114,15,0.7142857142857143,data
15,114,16,0.9285714285714286,data
0,115,1,0.7142857142857143,data
1,115,2,0.7142857142857143,data
2,115,3,0.5357142857142857,data
3,115,4,0.6428571428571429,data
4,115,5,0.5714285714285714,data
5,115,6,0.5357142857142857,data
6,115,7,0.7857142857142857,data
7,115,8,0.7857142857142857,data
8,115,9,0.7857142857142857,data
9,115,10,0.6785714285714286,data
10,115,11,0.75,data
11,115,12,0.6428571428571429,data
12,115,13,0.6071428571428571,data
13,115,14,0.7142857142857143,data
14,115,15,0.8928571428571429,data
15,115,16,1.0,data
0,117,1,0.6785714285714286,data
1,117,2,0.6071428571428571,data
2,117,3,0.6785714285714286,data
3,117,4,0.6071428571428571,data
4,117,5,0.4642857142857143,data
5,117,6,0.7142857142857143,data
6,117,7,0.5714285714285714,data
7,117,8,0.42857142857142855,data
8,117,9,0.6428571428571429,data
9,117,10,0.8571428571428571,data
10,117,11,0.8214285714285714,data
11,117,12,0.75,data
12,117,13,0.7142857142857143,data
13,117,14,0.75,data
14,117,15,0.8214285714285714,data
15,117,16,0.9642857142857143,data
0,118,1,0.9285714285714286,data
1,118,2,0.6071428571428571,data
2,118,3,0.2857142857142857,data
3,118,4,0.25,data
4,118,5,0.21428571428571427,data
5,118,6,0.14285714285714285,data
6,118,7,0.17857142857142858,data
7,118,8,0.32142857142857145,data
8,118,9,0.32142857142857145,data
9,118,10,0.42857142857142855,data
10,118,11,0.39285714285714285,data
11,118,12,0.25,data
12,118,13,0.32142857142857145,data
13,118,14,0.4642857142857143,data
14,118,15,0.7142857142857143,data
15,118,16,0.9642857142857143,data
0,119,1,0.9642857142857143,data
1,119,2,0.7857142857142857,data
2,119,3,0.6785714285714286,data
3,119,4,0.7142857142857143,data
4,119,5,0.5714285714285714,data
5,119,6,0.6428571428571429,data
6,119,7,0.5714285714285714,data
7,119,8,0.7857142857142857,data
8,119,9,0.6785714285714286,data
9,119,10,0.6785714285714286,data
10,119,11,0.5,data
11,119,12,0.4642857142857143,data
12,119,13,0.6785714285714286,data
13,119,14,0.5714285714285714,data
14,119,15,0.8214285714285714,data
15,119,16,0.9285714285714286,data
0,120,1,0.7142857142857143,data
1,120,2,0.5357142857142857,data
2,120,3,0.35714285714285715,data
3,120,4,0.32142857142857145,data
4,120,5,0.2857142857142857,data
5,120,6,0.32142857142857145,data
6,120,7,0.25,data
7,120,8,0.42857142857142855,data
8,120,9,0.32142857142857145,data
9,120,10,0.32142857142857145,data
10,120,11,0.2857142857142857,data
11,120,12,0.21428571428571427,data
12,120,13,0.25,data
13,120,14,0.5714285714285714,data
14,120,15,0.7857142857142857,data
15,120,16,0.7142857142857143,data
0,122,1,0.7857142857142857,data
1,122,2,0.6785714285714286,data
2,122,3,0.6428571428571429,data
3,122,4,0.6785714285714286,data
4,122,5,0.5357142857142857,data
5,122,6,0.5,data
6,122,7,0.42857142857142855,data
7,122,8,0.7142857142857143,data
8,122,9,0.6428571428571429,data
9,122,10,0.6071428571428571,data
10,122,11,0.6785714285714286,data
11,122,12,0.5714285714285714,data
12,122,13,0.75,data
13,122,14,0.6785714285714286,data
14,122,15,0.8214285714285714,data
15,122,16,0.9285714285714286,data
0,123,1,0.5357142857142857,data
1,123,2,0.32142857142857145,data
2,123,3,0.32142857142857145,data
3,123,4,0.4642857142857143,data
4,123,5,0.6071428571428571,data
5,123,6,0.5,data
6,123,7,0.5714285714285714,data
7,123,8,0.39285714285714285,data
8,123,9,0.6428571428571429,data
9,123,10,0.5714285714285714,data
10,123,11,0.5357142857142857,data
11,123,12,0.6428571428571429,data
12,123,13,0.5357142857142857,data
13,123,14,0.6785714285714286,data
14,123,15,1.0,data
15,123,16,1.0,data
0,124,1,0.9285714285714286,data
1,124,2,0.75,data
2,124,3,0.75,data
3,124,4,0.6428571428571429,data
4,124,5,0.6785714285714286,data
5,124,6,0.8214285714285714,data
6,124,7,0.5357142857142857,data
7,124,8,0.6428571428571429,data
8,124,9,0.7857142857142857,data
9,124,10,0.75,data
10,124,11,0.5714285714285714,data
11,124,12,0.6428571428571429,data
12,124,13,0.6785714285714286,data
13,124,14,0.7142857142857143,data
14,124,15,0.7857142857142857,data
15,124,16,1.0,data
0,125,1,0.9285714285714286,data
1,125,2,0.8571428571428571,data
2,125,3,0.8928571428571429,data
3,125,4,0.75,data
4,125,5,0.7857142857142857,data
5,125,6,0.8214285714285714,data
6,125,7,0.5357142857142857,data
7,125,8,0.5,data
8,125,9,0.32142857142857145,data
9,125,10,0.5714285714285714,data
10,125,11,0.5357142857142857,data
11,125,12,0.5714285714285714,data
12,125,13,0.6071428571428571,data
13,125,14,0.8571428571428571,data
14,125,15,0.8571428571428571,data
15,125,16,0.9642857142857143,data
0,127,1,1.0,data
1,127,2,0.9642857142857143,data
2,127,3,0.7857142857142857,data
3,127,4,0.8214285714285714,data
4,127,5,0.75,data
5,127,6,0.6071428571428571,data
6,127,7,0.5357142857142857,data
7,127,8,0.6071428571428571,data
8,127,9,0.6785714285714286,data
9,127,10,0.6428571428571429,data
10,127,11,0.6071428571428571,data
11,127,12,0.6785714285714286,data
12,127,13,0.7857142857142857,data
