subject,list,item,input,output,study,recall,repeat,intrusion,first_input,condition,prior_list,prior_input
1,4,8,23,,True,False,0,False,23,3.0,,
1,4,12,24,9.0,True,True,0,False,24,3.0,,
1,4,11,25,,True,False,0,False,25,3.0,,
1,4,13,26,10.0,True,True,0,False,26,3.0,,
1,4,12,27,,True,False,0,False,27,3.0,,
1,4,14,28,11.0,True,True,0,False,28,3.0,,
1,4,13,29,,True,False,0,False,29,3.0,,
1,4,15,30,13.0,True,True,0,False,30,3.0,,
1,4,14,31,,True,False,0,False,31,3.0,,
1,4,16,32,12.0,True,True,0,False,32,3.0,,
1,4,15,33,,True,False,0,False,33,3.0,,
1,4,17,34,14.0,True,True,0,False,34,3.0,,
1,4,18,35,15.0,True,True,0,False,35,3.0,,
1,4,19,36,16.0,True,True,0,False,36,3.0,,
1,4,16,37,,True,False,0,False,37,3.0,,
1,4,17,38,,True,False,0,False,38,3.0,,
1,4,18,39,,True,False,0,False,39,3.0,,
1,4,19,40,,True,False,0,False,40,3.0,,
1,5,0,1,13.0,True,True,0,False,1,3.0,,
1,5,1,2,15.0,True,True,0,False,2,3.0,,
1,5,2,3,11.0,True,True,0,False,3,3.0,,
1,5,3,4,12.0,True,True,0,False,4,3.0,,
1,5,0,5,,True,False,0,False,5,3.0,,
1,5,4,6,14.0,True,True,0,False,6,3.0,,
1,5,3,7,,True,False,0,False,7,3.0,,
1,5,2,8,,True,False,0,False,8,3.0,,
1,5,5,9,16.0,True,True,0,False,9,3.0,,
1,5,1,10,,True,False,0,False,10,3.0,,
1,5,6,11,4.0,True,True,0,False,11,3.0,,
1,5,7,12,,True,False,0,False,12,3.0,,
1,5,7,16,,True,False,0,False,16,3.0,,
1,5,4,13,,True,False,0,False,13,3.0,,
1,5,8,14,5.0,True,True,0,False,14,3.0,,
1,5,6,15,,True,False,0,False,15,3.0,,
1,5,5,17,,True,False,0,False,17,3.0,,
1,5,8,18,,True,False,0,False,18,3.0,,
1,5,9,19,6.0,True,True,0,False,19,3.0,,
1,5,10,20,,True,False,0,False,20,3.0,,
1,5,10,26,,True,False,0,False,26,3.0,,
1,5,11,21,7.0,True,True,0,False,21,3.0,,
1,5,12,22,8.0,True,True,0,False,22,3.0,,
1,5,9,23,,True,False,0,False,23,3.0,,
1,5,13,24,10.0,True,True,0,False,24,3.0,,
1,5,11,25,,True,False,0,False,25,3.0,,
1,5,14,27,,True,False,0,False,27,3.0,,
1,5,14,33,,True,False,0,False,33,3.0,,
1,5,13,28,,True,False,0,False,28,3.0,,
1,5,15,29,,True,False,0,False,29,3.0,,
1,5,15,34,,True,False,0,False,34,3.0,,
1,5,16,30,9.0,True,True,0,False,30,3.0,,
1,5,12,31,,True,False,0,False,31,3.0,,
1,5,16,32,,True,False,0,False,32,3.0,,
1,5,17,35,2.0,True,True,0,False,35,3.0,,
1,5,18,36,3.0,True,True,0,False,36,3.0,,
1,5,19,37,1.0,True,True,0,False,37,3.0,,
1,5,17,38,,True,False,0,False,38,3.0,,
1,5,18,39,,True,False,0,False,39,3.0,,
1,5,19,40,,True,False,0,False,40,3.0,,
1,6,0,1,,True,False,0,False,1,3.0,,
1,6,0,10,,True,False,0,False,10,3.0,,
1,6,1,2,14.0,True,True,0,False,2,3.0,,
1,6,2,3,,True,False,0,False,3,3.0,,
1,6,2,8,,True,False,0,False,8,3.0,,
1,6,3,4,,True,False,0,False,4,3.0,,
1,6,3,13,,True,False,0,False,13,3.0,,
1,6,4,5,,True,False,0,False,5,3.0,,
1,6,4,7,,True,False,0,False,7,3.0,,
1,6,5,6,,True,False,0,False,6,3.0,,
1,6,5,14,,True,False,0,False,14,3.0,,
1,6,6,9,,True,False,0,False,9,3.0,,
1,6,6,12,,True,False,0,False,12,3.0,,
1,6,1,11,,True,False,0,False,11,3.0,,
1,6,7,15,11.0,True,True,0,False,15,3.0,,
1,6,8,16,12.0,True,True,0,False,16,3.0,,
1,6,9,17,13.0,True,True,0,False,17,3.0,,
1,6,10,18,10.0,True,True,0,False,18,3.0,,
1,6,7,19,,True,False,0,False,19,3.0,,
1,6,11,20,7.0,True,True,0,False,20,3.0,,
1,6,12,21,9.0,True,True,0,False,21,3.0,,
1,6,13,22,6.0,True,True,0,False,22,3.0,,
1,6,14,23,4.0,True,True,0,False,23,3.0,,
1,6,9,24,,True,False,0,False,24,3.0,,
1,6,8,25,,True,False,0,False,25,3.0,,
1,6,11,26,,True,False,0,False,26,3.0,,
1,6,10,27,,True,False,0,False,27,3.0,,
1,6,15,28,8.0,True,True,0,False,28,3.0,,
1,6,12,29,,True,False,0,False,29,3.0,,
1,6,14,30,,True,False,0,False,30,3.0,,
1,6,13,31,,True,False,0,False,31,3.0,,
1,6,16,32,1.0,True,True,0,False,32,3.0,,
1,6,17,33,2.0,True,True,0,False,33,3.0,,
1,6,18,34,3.0,True,True,0,False,34,3.0,,
1,6,19,35,5.0,True,True,0,False,35,3.0,,
1,6,15,36,,True,False,0,False,36,3.0,,
1,6,16,37,,True,False,0,False,37,3.0,,
1,6,19,38,,True,False,0,False,38,3.0,,
1,6,18,39,,True,False,0,False,39,3.0,,
1,6,17,40,,True,False,0,False,40,3.0,,
1,7,0,1,1.0,True,True,0,False,1,3.0,,
1,7,1,2,2.0,True,True,0,False,2,3.0,,
1,7,2,3,3.0,True,True,0,False,3,3.0,,
1,7,0,4,,True,False,0,False,4,3.0,,
1,7,3,5,4.0,True,True,0,False,5,3.0,,
1,7,1,6,,True,False,0,False,6,3.0,,
1,7,2,7,,True,False,0,False,7,3.0,,
1,7,4,8,18.0,True,True,0,False,8,3.0,,
1,7,5,9,17.0,True,True,0,False,9,3.0,,
1,7,6,10,6.0,True,True,0,False,10,3.0,,
1,7,4,11,,True,False,0,False,11,3.0,,
1,7,7,12,19.0,True,True,0,False,12,3.0,,
1,7,5,13,,True,False,0,False,13,3.0,,
1,7,3,14,,True,False,0,False,14,3.0,,
1,7,8,15,5.0,True,True,0,False,15,3.0,,
1,7,9,16,9.0,True,True,0,False,16,3.0,,
1,7,6,17,,True,False,0,False,17,3.0,,
1,7,8,18,,True,False,0,False,18,3.0,,
1,7,10,19,7.0,True,True,0,False,19,3.0,,
1,7,7,20,,True,False,0,False,20,3.0,,
1,7,11,21,8.0,True,True,0,False,21,3.0,,
1,7,9,22,,True,False,0,False,22,3.0,,
1,7,11,23,,True,False,0,False,23,3.0,,
1,7,10,24,,True,False,0,False,24,3.0,,
1,7,12,25,20.0,True,True,0,False,25,3.0,,
1,7,13,26,10.0,True,True,0,False,26,3.0,,
1,7,14,27,11.0,True,True,0,False,27,3.0,,
1,7,15,28,12.0,True,True,0,False,28,3.0,,
1,7,12,29,,True,False,0,False,29,3.0,,
1,7,13,30,,True,False,0,False,30,3.0,,
1,7,16,31,13.0,True,True,0,False,31,3.0,,
1,7,14,32,,True,False,0,False,32,3.0,,
1,7,15,33,,True,False,0,False,33,3.0,,
1,7,16,34,,True,False,0,False,34,3.0,,
1,7,17,35,14.0,True,True,0,False,35,3.0,,
1,7,18,36,15.0,True,True,0,False,36,3.0,,
1,7,19,37,16.0,True,True,0,False,37,3.0,,
1,7,17,38,,True,False,0,False,38,3.0,,
1,7,18,39,,True,False,0,False,39,3.0,,
1,7,19,40,,True,False,0,False,40,3.0,,
1,8,0,1,2.0,True,True,0,False,1,3.0,,
1,8,1,2,3.0,True,True,0,False,2,3.0,,
1,8,2,3,4.0,True,True,0,False,3,3.0,,
1,8,3,4,5.0,True,True,0,False,4,3.0,,
1,8,0,5,,True,False,0,False,5,3.0,,
1,8,1,6,,True,False,0,False,6,3.0,,
1,8,3,7,,True,False,0,False,7,3.0,,
1,8,4,8,,True,False,0,False,8,3.0,,
1,8,4,16,,True,False,0,False,16,3.0,,
1,8,2,9,,True,False,0,False,9,3.0,,
1,8,5,10,6.0,True,True,0,False,10,3.0,,
1,8,6,11,8.0,True,True,0,False,11,3.0,,
1,8,7,12,10.0,True,True,0,False,12,3.0,,
1,8,8,13,9.0,True,True,0,False,13,3.0,,
1,8,5,14,,True,False,0,False,14,3.0,,
1,8,9,15,,True,False,0,False,15,3.0,,
1,8,9,24,,True,False,0,False,24,3.0,,
1,8,10,17,7.0,True,True,0,False,17,3.0,,
1,8,7,18,,True,False,0,False,18,3.0,,
1,8,10,19,,True,False,0,False,19,3.0,,
1,8,6,20,,True,False,0,False,20,3.0,,
1,8,8,21,,True,False,0,False,21,3.0,,
1,8,11,22,,True,False,0,False,22,3.0,,
1,8,11,27,,True,False,0,False,27,3.0,,
1,8,12,23,,True,False,0,False,23,3.0,,
1,8,12,29,,True,False,0,False,29,3.0,,
1,8,13,25,,True,False,0,False,25,3.0,,
1,8,13,30,,True,False,0,False,30,3.0,,
1,8,14,26,,True,False,0,False,26,3.0,,
1,8,14,33,,True,False,0,False,33,3.0,,
1,8,15,28,,True,False,0,False,28,3.0,,
1,8,15,32,,True,False,0,False,32,3.0,,
1,8,16,31,,True,False,0,False,31,3.0,,
1,8,16,35,,True,False,0,False,35,3.0,,
1,8,17,34,,True,False,0,False,34,3.0,,
1,8,17,37,,True,False,0,False,37,3.0,,
1,8,18,36,,True,False,0,False,36,3.0,,
1,8,18,39,,True,False,0,False,39,3.0,,
1,8,19,38,1.0,True,True,0,False,38,3.0,,
1,8,19,40,,True,False,0,False,40,3.0,,
1,9,0,1,1.0,True,True,0,False,1,3.0,,
1,9,1,2,3.0,True,True,0,False,2,3.0,,
1,9,2,3,2.0,True,True,0,False,3,3.0,,
1,9,3,4,,True,False,0,False,4,3.0,,
1,9,3,13,,True,False,0,False,13,3.0,,
1,9,4,5,5.0,True,True,0,False,5,3.0,,
1,9,1,6,,True,False,0,False,6,3.0,,
1,9,5,7,4.0,True,True,0,False,7,3.0,,
1,9,6,8,6.0,True,True,0,False,8,3.0,,
1,9,5,9,,True,False,0,False,9,3.0,,
1,9,0,10,,True,False,0,False,10,3.0,,
1,9,2,11,,True,False,0,False,11,3.0,,
1,9,4,12,,True,False,0,False,12,3.0,,
1,9,7,14,17.0,True,True,0,False,14,3.0,,
1,9,6,15,,True,False,0,False,15,3.0,,
1,9,8,16,7.0,True,True,0,False,16,3.0,,
1,9,9,17,8.0,True,True,0,False,17,3.0,,
1,9,10,18,10.0,True,True,0,False,18,3.0,,
1,9,8,19,,True,False,0,False,19,3.0,,
1,9,11,20,11.0,True,True,0,False,20,3.0,,
1,9,7,21,,True,False,0,False,21,3.0,,
1,9,9,22,,True,False,0,False,22,3.0,,
1,9,12,23,12.0,True,True,0,False,23,3.0,,
1,9,13,24,9.0,True,True,0,False,24,3.0,,
1,9,14,25,19.0,True,True,0,False,25,3.0,,
1,9,10,26,,True,False,0,False,26,3.0,,
1,9,15,27,13.0,True,True,0,False,27,3.0,,
1,9,11,28,,True,False,0,False,28,3.0,,
1,9,12,29,,True,False,0,False,29,3.0,,
1,9,16,30,14.0,True,True,0,False,30,3.0,,
1,9,17,31,18.0,True,True,0,False,31,3.0,,
1,9,18,32,15.0,True,True,0,False,32,3.0,,
1,9,13,33,,True,False,0,False,33,3.0,,
1,9,14,34,,True,False,0,False,34,3.0,,
1,9,19,35,16.0,True,True,0,False,35,3.0,,
1,9,15,36,,True,False,0,False,36,3.0,,
1,9,19,37,,True,False,0,False,37,3.0,,
1,9,18,38,,True,False,0,False,38,3.0,,
1,9,16,39,,True,False,0,False,39,3.0,,
1,9,17,40,,True,False,0,False,40,3.0,,
1,10,0,1,1.0,True,True,0,False,1,3.0,,
1,10,1,2,2.0,True,True,0,False,2,3.0,,
1,10,2,3,3.0,True,True,0,False,3,3.0,,
1,10,0,4,,True,False,0,False,4,3.0,,
1,10,3,5,5.0,True,True,0,False,5,3.0,,
1,10,4,6,4.0,True,True,0,False,6,3.0,,
1,10,2,7,,True,False,0,False,7,3.0,,
1,10,5,8,6.0,True,True,0,False,8,3.0,,
1,10,3,9,,True,False,0,False,9,3.0,,
1,10,1,10,,True,False,0,False,10,3.0,,
1,10,6,11,,True,False,0,False,11,3.0,,
1,10,6,15,,True,False,0,False,15,3.0,,
1,10,4,12,,True,False,0,False,12,3.0,,
1,10,7,13,,True,False,0,False,13,3.0,,
1,10,7,16,,True,False,0,False,16,3.0,,
1,10,8,14,,True,False,0,False,14,3.0,,
1,10,8,21,,True,False,0,False,21,3.0,,
1,10,5,17,,True,False,0,False,17,3.0,,
1,10,9,18,7.0,True,True,0,False,18,3.0,,
1,10,10,19,8.0,True,True,0,False,19,3.0,,
1,10,11,20,10.0,True,True,0,False,20,3.0,,
1,10,9,22,,True,False,0,False,22,3.0,,
1,10,10,23,,True,False,0,False,23,3.0,,
1,10,12,24,9.0,True,True,0,False,24,3.0,,
1,10,13,25,13.0,True,True,0,False,25,3.0,,
1,10,11,26,,True,False,0,False,26,3.0,,
1,10,14,27,11.0,True,True,0,False,27,3.0,,
1,10,12,28,,True,False,0,False,28,3.0,,
1,10,15,29,12.0,True,True,0,False,29,3.0,,
1,10,13,30,,True,False,0,False,30,3.0,,
1,10,14,31,,True,False,0,False,31,3.0,,
1,10,15,32,,True,False,0,False,32,3.0,,
1,10,16,33,14.0,True,True,0,False,33,3.0,,
1,10,17,34,,True,False,0,False,34,3.0,,
1,10,17,37,,True,False,0,False,37,3.0,,
1,10,16,35,,True,False,0,False,35,3.0,,
1,10,18,36,,True,False,0,False,36,3.0,,
1,10,18,39,,True,False,0,False,39,3.0,,
1,10,19,38,15.0,True,True,0,False,38,3.0,,
1,10,19,40,,True,False,0,False,40,3.0,,
1,11,0,1,1.0,True,True,0,False,1,3.0,,
1,11,1,2,2.0,True,True,0,False,2,3.0,,
1,11,2,3,3.0,True,True,0,False,3,3.0,,
1,11,3,4,4.0,True,True,0,False,4,3.0,,
1,11,0,5,,True,False,0,False,5,3.0,,
1,11,4,6,5.0,True,True,0,False,6,3.0,,
1,11,1,7,,True,False,0,False,7,3.0,,
1,11,3,8,,True,False,0,False,8,3.0,,
1,11,2,9,,True,False,0,False,9,3.0,,
1,11,4,10,,True,False,0,False,10,3.0,,
1,11,5,11,6.0,True,True,0,False,11,3.0,,
1,11,6,12,7.0,True,True,0,False,12,3.0,,
1,11,5,13,,True,False,0,False,13,3.0,,
1,11,7,14,8.0,True,True,0,False,14,3.0,,
1,11,8,15,10.0,True,True,0,False,15,3.0,,
1,11,9,16,9.0,True,True,0,False,16,3.0,,
1,11,6,17,,True,False,0,False,17,3.0,,
1,11,8,18,,True,False,0,False,18,3.0,,
1,11,10,19,14.0,True,True,0,False,19,3.0,,
1,11,11,20,16.0,True,True,0,False,20,3.0,,
1,11,12,21,13.0,True,True,0,False,21,3.0,,
1,11,7,22,,True,False,0,False,22,3.0,,
1,11,9,23,,True,False,0,False,23,3.0,,
1,11,10,24,,True,False,0,False,24,3.0,,
1,11,11,25,,True,False,0,False,25,3.0,,
1,11,13,26,15.0,True,True,0,False,26,3.0,,
1,11,14,27,11.0,True,True,0,False,27,3.0,,
1,11,15,28,,True,False,0,False,28,3.0,,
1,11,15,34,,True,False,0,False,34,3.0,,
1,11,16,29,12.0,True,True,0,False,29,3.0,,
1,11,12,30,,True,False,0,False,30,3.0,,
1,11,13,31,,True,False,0,False,31,3.0,,
1,11,14,32,,True,False,0,False,32,3.0,,
1,11,17,33,,True,False,0,False,33,3.0,,
1,11,17,37,,True,False,0,False,37,3.0,,
1,11,16,35,,True,False,0,False,35,3.0,,
1,11,18,36,,True,False,0,False,36,3.0,,
1,11,18,39,,True,False,0,False,39,3.0,,
1,11,19,38,,True,False,0,False,38,3.0,,
1,11,19,40,,True,False,0,False,40,3.0,,
2,0,0,1,7.0,True,True,0,False,1,3.0,,
2,0,1,2,6.0,True,True,0,False,2,3.0,,
2,0,2,3,8.0,True,True,0,False,3,3.0,,
2,0,3,4,4.0,True,True,0,False,4,3.0,,
2,0,4,5,5.0,True,True,0,False,5,3.0,,
2,0,1,6,,True,False,0,False,6,3.0,,
2,0,5,7,,True,False,0,False,7,3.0,,
2,0,5,13,,True,False,0,False,13,3.0,,
2,0,6,8,,True,False,0,False,8,3.0,,
2,0,6,16,,True,False,0,False,16,3.0,,
2,0,4,9,,True,False,0,False,9,3.0,,
2,0,0,10,,True,False,0,False,10,3.0,,
2,0,3,11,,True,False,0,False,11,3.0,,
2,0,2,12,,True,False,0,False,12,3.0,,
2,0,7,14,9.0,True,True,0,False,14,3.0,,
2,0,8,15,,True,False,0,False,15,3.0,,
2,0,8,23,,True,False,0,False,23,3.0,,
2,0,7,17,,True,False,0,False,17,3.0,,
2,0,9,18,,True,False,0,False,18,3.0,,
2,0,9,27,,True,False,0,False,27,3.0,,
2,0,10,19,10.0,True,True,0,False,19,3.0,,
2,0,11,20,11.0,True,True,0,False,20,3.0,,
2,0,12,21,12.0,True,True,0,False,21,3.0,,
2,0,13,22,,True,False,0,False,22,3.0,,
2,0,13,29,,True,False,0,False,29,3.0,,
2,0,12,24,,True,False,0,False,24,3.0,,
2,0,11,25,,True,False,0,False,25,3.0,,
2,0,10,26,,True,False,0,False,26,3.0,,
2,0,14,28,,True,False,0,False,28,3.0,,
2,0,14,37,,True,False,0,False,37,3.0,,
2,0,15,30,,True,False,0,False,30,3.0,,
2,0,15,35,,True,False,0,False,35,3.0,,
2,0,16,31,,True,False,0,False,31,3.0,,
2,0,16,40,,True,False,0,False,40,3.0,,
2,0,17,32,2.0,True,True,0,False,32,3.0,,
2,0,18,33,1.0,True,True,0,False,33,3.0,,
2,0,17,34,,True,False,0,False,34,3.0,,
2,0,19,36,3.0,True,True,0,False,36,3.0,,
2,0,19,38,,True,False,0,False,38,3.0,,
2,0,18,39,,True,False,0,False,39,3.0,,
2,1,0,1,1.0,True,True,0,False,1,3.0,,
2,1,1,2,5.0,True,True,0,False,2,3.0,,
2,1,2,3,2.0,True,True,0,False,3,3.0,,
2,1,0,4,,True,False,0,False,4,3.0,,
2,1,3,5,3.0,True,True,0,False,5,3.0,,
2,1,4,6,4.0,True,True,0,False,6,3.0,,
2,1,1,7,,True,False,0,False,7,3.0,,
2,1,2,8,,True,False,0,False,8,3.0,,
2,1,5,9,,True,False,0,False,9,3.0,,
2,1,5,17,,True,False,0,False,17,3.0,,
